supplier_id,supplier_key,supplier_name,company_number,legal_name,company_status,incorporation_date,name_variant_count,is_resolved,unresolved_reason,match_tier,match_confidence,resolution_state,is_individual_withheld
6967,85f11b7052fddfbca9cdf5ac19fb18b328b9f44f1a45613b11eefd1f08be95c5,CORROSION ENGINEERING SOLUTIONS LIMITED,07726421,CORROSION ENGINEERING SOLUTIONS LIMITED,Active,2011-08-02,1,true,,2,high,Resolved to Companies House,false
6968,86001945e4c7cc1bd347cfe87d9cae957610f6eafad34854c24d95dce86d5ecb,PAYROLL & PENSION SERVICES,,,,,1,false,below_threshold,5,none,Unresolved,false
6969,86007bc7adb339e3c68961368c9b9f0ec59b4b6da1b955a49cb5ab77dfd8d96d,CA Europe SARL,,,,,1,false,no_match,5,none,Unresolved,false
6970,86054a154ef42e6fb76efb0bf4947809a1cbadb1132472347b90aadb227a57ef,Ikon Fostering,,,,,1,false,review,4,review,Awaiting review,false
6971,86067c766c4276059f21b71a8aa6423f6ce5d838c2415262c9acd399757f8eb3,Wycliffe College,,,,,1,false,below_threshold,5,none,Unresolved,false
6972,8608af22a1158c507ab9fccd919eab163c1143c6d1ff0c5ba359bc6f83747dfd,DUA CAFE LTD,15038536,DUA CAFE LTD,Active,2023-07-31,1,true,,2,high,Resolved to Companies House,false
6973,8608e6f315dc6f81d3f28dc05a6450502a4472eed29c56401c4871fe948d6cd4,Platt & Worsley Crt Residents Assoc,,,,,1,false,no_match,5,none,Unresolved,false
6974,860d5e87d803f83cb6e9266cbffee9ad616b5220447f06677f519b7ec22a223b,Acaster Malbis Parish Council,,,,,1,false,no_match,5,none,Unresolved,false
6975,860ee0099db8c786d18bc993b11d93e7b7796837ae6793a80ce54f1bb8093315,Streamline Taxis (York) Ltd - Large Contracts,,,,,1,false,below_threshold,5,none,Unresolved,false
6976,8613327e594c4438aed2f1ce0a3c504134d952ab10bb243bbaecd78fe46dbef2,ELAN DESIGN MANAGEMENT LIMITED,03699834,ELAN DESIGN MANAGEMENT LIMITED,Active,1999-01-22,1,true,,2,high,Resolved to Companies House,false
6977,862135ec56d41bb5fe2434a8aa22edaaa35944784b02ffc2b9ae1ca237a72353,JNCC SUPPORT CO,05380206,JNCC SUPPORT CO,Active,2005-03-02,1,true,,2,high,Resolved to Companies House,false
6978,8622fd2ea783db31fe6859e82cc4cb168cb6c59f78011f8d2dd3e8702b7ed8ae,CARDIFF AND VALE TUTORS LIMITED,11754277,CARDIFF AND VALE TUTORS LIMITED,Active,2019-01-08,1,true,,2,high,Resolved to Companies House,false
6979,86252bf444b6c4f78c1dd0de9dc45fa15b8fef25cda4afb02e7ee2d82aeb877a,Salutem LD Bidco IV T/a Ambito Care & Education,,,,,1,false,review,4,review,Awaiting review,false
6980,8627a5698a5bf9fcd57b1954c4be09a9b1a314aca57bc1313ba66787c6e12951,National Consortium for Examination Results,,,,,1,false,below_threshold,5,none,Unresolved,false
6981,8631763ade3338409a56bda31bd70df73ad14436689e713873825526635cd9d2,YOU. SMART. THING. LIMITED,09329352,YOU. SMART. THING. LIMITED,Active,2014-11-26,1,true,,2,high,Resolved to Companies House,false
6982,8636e52170ebed4f4929d6f35bf755a18747176633ae85127e77fdefd5bd5b7d,Caritas (St Aidens),,,,,1,false,no_match,5,none,Unresolved,false
6983,863e765f671a33d205cd91a5fbc518910d65e087be3af6f6f6cd289044a3d4ff,THOMPSONS ACADEMY LIMITED,11778128,THOMPSONS ACADEMY LIMITED,Active,2019-01-21,1,true,,2,high,Resolved to Companies House,false
6984,864708ede91734923576a8b4e566359545808b1cf2f14eb5b7a22512579c43d2,Ocean Laundry Ltd,,,,,1,false,review,4,review,Awaiting review,false
6985,864cad461e70e5f3f218951bf3dcf91d9da6edd7998d99c354d7d68e3c9ee3fb,J Rymer Funeral Directors,,,,,1,false,below_threshold,5,none,Unresolved,false
6986,865081a60cde98fa264c1bf90c3d6a50c3f3007305c704882bf1d33601141f57,DEAN FOREST CYCLES LIMITED,07535348,DEAN FOREST CYCLES LIMITED,Active,2011-02-18,1,true,,2,high,Resolved to Companies House,false
6987,86537b503676a3dea881906620d5e04ed0c7b6c92d02f7822b061b407f35d4a4,ARRIVA KENT & SUSSEX,,,,,1,false,below_threshold,5,none,Unresolved,false
6988,865746e1aeb8ba924260dd69785c96fc81b16833afc06adc4518feffcde2f53d,ICPS Limited,,,,,1,false,below_threshold,5,none,Unresolved,false
6989,865b006751ec8b5bf433087eb2a318fba16fc2d4ee0c21ea7cf01cd0b2428b39,ROBERTSON CE LIMITED,SC249935,ROBERTSON CE LIMITED,Active,2003-05-22,1,true,,1,high,Resolved to Companies House,false
6990,865c52e634b080ca57fd84af5d4cb3eedcb2cba4776b8850cb0b9ec15555ecda,Polefield Nursing Home,,,,,1,false,below_threshold,5,none,Unresolved,false
6991,866c252f1b5adc10f1288bf43d4b308275432848a0a9000c835ec2eaa4039ede,Eimaan Culture and Community Services CIC,,,,,1,false,below_threshold,5,none,Unresolved,false
6992,867c66e49746f9c71ad6104e90387f21dd500c56da93c73f9ef7e68d6372b823,Georgie Porgie's Network Nursey Ltd,,,,,1,false,below_threshold,5,none,Unresolved,false
6993,8682562881eb45dfe8667202182c54bb77847ec5502b40f6f2a9bd4121345ba4,One Off Payments,,,,,1,false,below_threshold,5,none,Unresolved,false
6994,86898fb67f3c0ce75a9f5d904875e7662fd7d3a46ab27e82956d95ccacfd3afa,FIBREPLUS LTD.,04677135,FIBREPLUS LTD.,Active,2003-02-25,1,true,,2,high,Resolved to Companies House,false
6995,869198dcca92a514b48bf1480736cf3b6294d72b3eef7cc475b2b85f6ab99322,MON AMI LTD,12495058,MON AMI LTD,Active,2020-03-03,1,true,,2,high,Resolved to Companies House,false
6996,869b699a1d1d8b159e5ac081ba495879fa8cc3bf3910b49563fbd495466f9a91,EEVEN HOMES LTD,10484751,EEVEN HOMES LTD,Active,2016-11-17,1,true,,2,high,Resolved to Companies House,false
6997,869cbbed47f212754bb47dae4fb32d6cebc5f4d2480ecb3d27f20fd12e972e32,Improvement and Development Agency Local Gov.,,,,,1,false,below_threshold,5,none,Unresolved,false
6998,869dd921b0064172bb8a7db368c6a279478f3c8d8e5ae2203e3f042b34312a65,WEX EUROPE SERVICES (UK) LIMITED,08903805,WEX EUROPE SERVICES (UK) LIMITED,Active,2014-02-20,1,true,,2,high,Resolved to Companies House,false
6999,86a82cb93edb12ea5e390449d2db2e37ab9945a92e6a20dccf976f2e2eb54af3,Hungerford Community Centre And Social Club,,,,,1,false,below_threshold,5,none,Unresolved,false
7000,86b42cf05763ae1c8279369c57ecc4a3dae0fbe40581f91fe4db48a63dc952c2,GLR CARE & SUPPORT LIMITED,14266842,GLR CARE & SUPPORT LIMITED,Active,2022-08-01,1,true,,2,high,Resolved to Companies House,false
7001,86b48b3398166946caa3a27c5e0faf78c2db2c2bbd5a213562d57ecf564d5a40,PHOENIX SOFTWARE LIMITED,02548628,PHOENIX SOFTWARE LIMITED,Active,1990-10-15,3,true,,2,high,Resolved to Companies House,false
7002,86b57d809b5dcd0cff55b720df2be9e3b5661ca7222696225b988e49079b28aa,AGK Print Design Embroidery,,,,,1,false,below_threshold,5,none,Unresolved,false
7003,86ba2ccd8357fdcbdc199d4fddfcc778fe756416a072d8bfccf721059fa18280,GMP CONTRACTING SERVICES LIMITED,03407143,GMP CONTRACTING SERVICES LIMITED,Active,1997-07-22,1,true,,2,high,Resolved to Companies House,false
7004,86bfd1c77cf99858b4adc199feb192faf5b83445176bd649d67f8d60ada32a5e,Eversheds Sutherland,,,,,1,false,review,4,review,Awaiting review,false
7005,86d3eaa3a53fac9c412e93855f69a9e58f0ca2fcee39bda628f58ff35e37f79f,BALMORAL SYSTEMS LIMITED,04592615,BALMORAL SYSTEMS LIMITED,Active,2002-11-18,1,true,,2,high,Resolved to Companies House,false
7006,86d7cfce4174382da8c262aec60b0b12b8c99da990f540f1049c4c81bf0d58e7,WARWICKSHIRE POLICE & CRIME COMMISSIONER,,,,,2,false,no_match,5,none,Unresolved,false
7007,86e1683662f7aaf9fe2c5e27f35b76b96597d4373f5f0e34832887e023cfc7c4,S4YC LIMITED,07354583,S4YC LIMITED,Active,2010-08-24,1,true,,2,high,Resolved to Companies House,false
7008,86ee218ab3b447f7b343f615aedfbd609c42b449f8d5aa01ac6432aa6f31165f,By the Bridge North West,,,,,1,false,review,4,review,Awaiting review,false
7009,86f3ca98b81c096b1a5a6e24d5a6eaa205fce71adbd43b576da843681ca334c1,UNCIEF,,,,,1,false,no_match,5,none,Unresolved,false
7010,86f957d982566458f6af66965454039598f33f61add6cbaa2f081cf4a3439c44,RMS IMAGING LTD,12225874,RMS IMAGING LTD,Active,2019-09-25,1,true,,2,high,Resolved to Companies House,false
7011,86facd7df6cc76e1686e784876e18517823e78e2bfa4fcafa33f5c17ab487bcd,IRISI,10636197,IRISI,Active,2017-02-23,1,true,,2,high,Resolved to Companies House,false
7012,870073009af0723720ced195d2f4e6cb323fd3d0e1c955cd3728f0761ff9add6,HM COURTS & TRIBUNALS SERVICE,,,,,2,false,no_match,5,none,Unresolved,false
7013,87041d9e0e1617e568275244fca86a85f8d2e4b8d055a82e5c32ee9d04f65dbc,Cheetham & Crumpsall Allotment,,,,,1,false,no_match,5,none,Unresolved,false
7014,87043471e09fe7fb2e860b08e57bc6fcdd627173ae6e1d4f5127bebd2217b52f,East Riding of Yorkshire Council,,,,,3,false,below_threshold,5,none,Unresolved,false
7015,87068190af49d5b6eb55a2b73693e3c77efb93dafd656947e610a47fdf4b57c5,EVANDER GLAZING AND LOCKS LIMITED,01484358,EVANDER GLAZING AND LOCKS LIMITED,Active,1980-03-11,1,true,,1,high,Resolved to Companies House,false
7016,870a365d3eab9ae96ed932deed849994c8c51cf4ea70dbcdbea4279185dbecf9,Broughton Jewish Cassel Fox Prim,,,,,1,false,below_threshold,5,none,Unresolved,false
7017,870c47c4f3c5d854c39b183bc9c61784dde58cb64eac8f7ae43f0a8ac97d778f,WESLEY STREET LTD,12204576,WESLEY STREET LTD,Active,2019-09-12,1,true,,2,high,Resolved to Companies House,false
7018,870d44531d1f82fc4a3965dea76106a1eb7d745868ce7d25b0bd3d8054a3858f,ESLAND SOUTH LIMITED,04685174,ESLAND SOUTH LIMITED,Active,2003-03-04,1,true,,2,high,Resolved to Companies House,false
7019,87140d53bd1783afd918164344026018a35d2ec346b84c3b23260e44b42232b5,WHITEHALL PRINTING CO. (AVON) LIMITED,01293301,WHITEHALL PRINTING CO. (AVON) LIMITED,Active,1977-01-04,1,true,,2,high,Resolved to Companies House,false
7020,8718c2230d81d64b1086567f3f76df45e65968894bea7d14bbe461c0ac39812c,Manchester Camerata,,,,,1,false,review,4,review,Awaiting review,false
7021,8722218d65047c7ae7d12bb69c23351365aa29bd91a805bdbbf5928791e1614f,DISTRIBUTED SOUND & VIDEO LIMITED,05737512,DISTRIBUTED SOUND & VIDEO LIMITED,Active,2006-03-09,1,true,,2,high,Resolved to Companies House,false
7022,8723324a57ec48338fd59f1b89db330b99a7c8172f01393d7ff480e68df88155,SPENCER WEST LLP,OC360298,SPENCER WEST LLP,Active,2010-12-15,1,true,,2,high,Resolved to Companies House,false
7023,87292bec9e423812962a31e7e6166ebee84c016d0dab0cf35ad96a13e97d95d0,I4 PROJECTS LIMITED,03047882,I4 PROJECTS LIMITED,Active,1995-04-20,1,true,,1,high,Resolved to Companies House,false
7024,872a3be97841171b700585b5defc2e63049517020574fa3df5078e45a7c3aad6,KNIGHT FRANK LLP,OC305934,KNIGHT FRANK LLP,Active,2003-11-03,1,true,,1,high,Resolved to Companies House,false
7025,872e166be72667f0cf058358e7374db9e3bcd16f18775cbd77bbfbbb12c4dc45,Leeds Commercial,,,,,1,false,review,4,review,Awaiting review,false
7026,87321e57dd99ba10c65086a840add87adabe3f450e2dcb0525a61bc79dbe4e5c,Complete Fire Protection,,,,,1,false,review,4,review,Awaiting review,false
7027,873b610b5c6b558fcd18a349f7f578877baa937b2e13bc0b961be44633943605,BRISTOL AND BATH PARKS FOUNDATION,CE016647,BRISTOL AND BATH PARKS FOUNDATION,Active,2019-02-26,1,true,,2,high,Resolved to Companies House,false
7028,873ba393d41139178f0e23d50d243302705e309e71d823b2f83af986c001b5f5,THE POLICE AND CRIME COMMISSIONER FOR NORTHUMBRIA,,,,,1,false,no_match,5,none,Unresolved,false
7029,8744e478be2e9f6b201de838e78e407f03bc1d2dc30b9da34c33c85415a5e076,ADECCO UK LIMITED,00593232,ADECCO UK LIMITED,Active,1957-11-07,1,true,,1,high,Resolved to Companies House,false
7030,87464cf2cb309ecde3cfe148b03c71f4b8ed851b73156e1781dc79bf34d88db3,MYHUB INTRANET,,,,,1,false,below_threshold,5,none,Unresolved,false
7031,8766185cfce9a9c5d1d81608b07c73a7afe6ebdb7a97e1989435fb6bb0a217f1,CHRISTIAN VISION,02842414,CHRISTIAN VISION,Active,1993-07-30,1,true,,2,high,Resolved to Companies House,false
7032,87679c2750d8750fe9d91985f4fc9576cfa7a1518b03e3df5a07cec24652f625,BLUE BOAR MOTORWAYS LIMITED,00637848,BLUE BOAR MOTORWAYS LIMITED,Active,1959-09-24,1,true,,2,high,Resolved to Companies House,false
7033,876a62071f2871b0daa772062241c9ce349d0c48ea170409944015ed203b67aa,DHL Parcel UK Ltd,,,,,1,false,below_threshold,5,none,Unresolved,false
7034,876edfb7953876281afb19d319f05d38b79f337ae0486ca56a79c1c5e2898320,Peterborough City Council,,,,,2,false,below_threshold,5,none,Unresolved,false
7035,8770146fe28bbf78f2c0873d31ab34523d972528e08591271264c9b051fac46f,FLYING DUCKS TRAMPOLINE CLUB LTD,11851160,FLYING DUCKS TRAMPOLINE CLUB LTD,Active,2019-02-27,1,true,,2,high,Resolved to Companies House,false
7036,8776a1987f3874d94641fb5d30ce5ca67d2bb4cd1a824571c5ecbbd751bcc48b,P H Scaffolding & Skip Hire Ltd,,,,,1,false,below_threshold,5,none,Unresolved,false
7037,8782d9cb2e5d0f4c17599c820d7806d1ffc2661ddf5c50fcc9d50ccd5918fb26,DAC BEACHCROFT LLP,OC317852,DAC BEACHCROFT LLP,Active,2006-02-16,1,true,,1,high,Resolved to Companies House,false
7038,8783f3cdda96ea7eea9be369bdf9effc4bf09e332ee0146d48e6e42d1573da01,Medical Legal Uk Chambers Ltd,,,,,1,false,below_threshold,5,none,Unresolved,false
7039,8784fb4e9aea90f1b38864a418970d6b1d8004f7000cbc913f7ac3f36a34f195,(ERS) BELFAST ONE BID LTD,,,,,1,false,below_threshold,5,none,Unresolved,false
7040,8794a98bdcc1e33a34216bf1ba1f0967ddbf5620c212e495c331a102ad8278f8,GARDIFF EPOS LIMITED,08686295,GARDIFF EPOS LIMITED,Active,2013-09-11,1,true,,2,high,Resolved to Companies House,false
7041,87961079844b9ca90df9a3a419f8056191dec03be6561738d957d548236946d0,JSM GROUP SERVICES LIMITED,03591105,JSM GROUP SERVICES LIMITED,Active,1998-07-01,1,true,,2,high,Resolved to Companies House,false
7042,8797c07573f2984ff1651a18c23eeb2ad2740cd0e8064f149b4a0b3d0c636cf1,A GREENER FUTURE (AGF) LTD,14612572,A GREENER FUTURE (AGF) LTD,Active,2023-01-24,1,true,,2,high,Resolved to Companies House,false
7043,8797d7cacbe9355470c2d83d47025e769d5c23283cdcc7d76421530cc7674ed6,EBSCO INTERNATIONAL CORPORATION,,,,,1,false,below_threshold,5,none,Unresolved,false
7044,879d11dc71be2c5f03f5bed4a35b7f95d7aeef5bd4bb5aa38fcbf7bff98c490d,CEEJAY UK LIMITED,04556555,CEEJAY UK LIMITED,Active,2002-10-08,1,true,,2,high,Resolved to Companies House,false
7045,879dca16f0932b3976d6252163e36af3a6f32f29e523e60fe5f7d39bfd1c2af3,LATENT PICTURES LIMITED,14209028,LATENT PICTURES LIMITED,Active,2022-07-01,1,true,,2,high,Resolved to Companies House,false
7046,87a49501482460466f052634df54b29df9f6a23abb1668eb0083cab27db47227,TEAMKINETIC LTD,08181594,TEAMKINETIC LTD,Active,2012-08-16,1,true,,2,high,Resolved to Companies House,false
7047,87a7c39be80864c473c611366a57d9896e57a09437afec1eeb2a1743e1e36e45,GAMBLING WITH LIVES,CE018002,GAMBLING WITH LIVES,Active,2019-06-26,1,true,,2,high,Resolved to Companies House,false
7048,87acb85b950676eec7369b1d470f7ca16db7b679cf357d8809aaf1dc24941f23,J.P.SWIMMING POOL SOLUTIONS LIMITED,08877898,J.P.SWIMMING POOL SOLUTIONS LIMITED,Active,2014-02-05,1,true,,2,high,Resolved to Companies House,false
7049,87acf3fbb896e1949483f4ef34c533036feedf7bbe942f8feb9240fda0e120a0,UNIVERSITY OF YORK,RC000679,UNIVERSITY OF YORK,Active,1981-01-01,2,true,,1,high,Resolved to Companies House,false
7050,87b2346a694e65f6be9bf83cd37209e42d4092f5fc3c11c925afc4e2269cc190,Two Mile Hill Primary School (The Leaf Trust),,,,,1,false,no_match,5,none,Unresolved,false
7051,87b62e897560c4630f09c5789f518297b2f965c4a370695470faefdb69d3d781,SWITCH RUGBY LTD,11589926,SWITCH RUGBY LTD,Active,2018-09-26,1,true,,2,high,Resolved to Companies House,false
7052,87b6def277da5aefbfd42e0781f59a7fb02f7473786c5150668081b538e5b224,Posterity Milestone Consortium,,,,,1,false,review,4,review,Awaiting review,false
7053,87b7e26470479319f6f382a7898c2a404145761625452147636fadf8aafdf42f,Blessed Thomas Holford School,,,,,1,false,no_match,5,none,Unresolved,false
7054,87bc42d1cdf5cd9c2687becbfe2de18fda447ff0a9d986350858a5f1bad6d347,RSK ADAS LIMITEDs,,,,,1,false,below_threshold,5,none,Unresolved,false
7055,87bd25c6e846abfa11ddebfb4471fb900bb0a044171544841a60d89745f2cdb9,AGILEASSETTS LTD,,,,,1,false,no_match,5,none,Unresolved,false
7056,87bd3e6ba143b065ac5cefd1c0db00f28d0b7791649fde942d1a2d9f932782df,WITHERSLACK GROUP LIMITED,03579104,WITHERSLACK GROUP LIMITED,Active,1998-06-10,1,true,,2,high,Resolved to Companies House,false
7057,87c1f039bba29195c74538ad3411268b6c352b7b06a1ef22c6f0aff2949499fc,Office for Metropolitan Architectur,,,,,1,false,no_match,5,none,Unresolved,false
7058,87c64ba173837f25709206b558a483f42000c89b6c9682f5cd997d51ff69473d,TELEFÓNICA TECH NI LTD,,,,,1,false,below_threshold,5,none,Unresolved,false
7059,87c64c0adb51050d8d689e1aac88c5e820a7792ce72902abbdd00ae4a28a4d56,SHOPIFY* 263358568,,,,,1,false,no_match,5,none,Unresolved,false
7060,87c88ac00419634abf2f7be8c35a6611806a8b1ddd39936f668f35296628c459,McHale & Co Solicitors,,,,,1,false,below_threshold,5,none,Unresolved,false
7061,87cb5e9024de76ded9344c4ead652a1e2869d5b4619c54d12923c3d71975583d,CONNECT (NORTH YORKSHIRE) LIMITED,11195646,CONNECT (NORTH YORKSHIRE) LIMITED,Active,2018-02-08,1,true,,2,high,Resolved to Companies House,false
7062,87cf9bba5e0f62ee483edd3f372f2432d46863c7ea3d4707182679115c5be047,LEICESTER CITY COUNCIL,,,,,1,false,below_threshold,5,none,Unresolved,false
7063,87d90624b38bb8f4f76742424d078f60e05e5e7702962cae066cdda94722fab4,BRIGHTLY SOFTWARE LIMITED,12838751,BRIGHTLY SOFTWARE LIMITED,Active,2020-08-26,2,true,,1,high,Resolved to Companies House,false
7064,87dc6cdd2a2b9b28daf1a9a96cd3f863706fa40c7ac9cfcd3d0905547acf9af3,LITTLEWOOD FENCING LIMITED,04204136,LITTLEWOOD FENCING LIMITED,Active,2001-04-24,1,true,,2,high,Resolved to Companies House,false
7065,87dd17ea33067518dca66ae922bd5fa2b9fd1f8e384bbab786d6eb79e808d069,Remedx Ltd t/as Rsk Adas Ltd,,,,,1,false,no_match,5,none,Unresolved,false
7066,87e40d68680712bbe143a1689c4b6ab8cfe4c7ee0ea1d51f0979437f2f49a97d,Doughty Street Chambers,,,,,1,false,below_threshold,5,none,Unresolved,false
7067,87e4df5a0fc127ab0145bb1e15d6d4999d2f893f170ee7bb0a4c77139cda59ac,CONNEVANS LIMITED,00707484,CONNEVANS LIMITED,Active,1961-11-07,2,true,,2,high,Resolved to Companies House,false
7068,87fdb8675a75328d961e977d3b7a789d3d38873b4bdc56f45ef8ac4724870037,Individual — name withheld,,,,,1,false,below_threshold,5,none,Unresolved,true
7069,87fec5e8fda66f73805475609795e400327b7ef2a570d8a6b6ec38fa7f61e8f9,MULTIPLE ACCESS COMMUNICATIONS LIMITED,01979185,MULTIPLE ACCESS COMMUNICATIONS LIMITED,Active,1986-01-17,1,true,,1,high,Resolved to Companies House,false
7070,880926a8401e37cfb0f4d36851e05d6052e71bfa84d83ee9c52c1a7249d1f470,KEATE HOUSE RESIDENTIAL HOME LIMITED,04475749,KEATE HOUSE RESIDENTIAL HOME LIMITED,Active,2002-07-02,1,true,,2,high,Resolved to Companies House,false
7071,880a282f61848ddb17660cf32d14ef1e3a75f4ff6c7029757b46e7ac63c6148d,LIFEWAYS SIL LIMITED,06530286,LIFEWAYS SIL LIMITED,Active,2008-03-11,1,true,,1,high,Resolved to Companies House,false
7072,880cdd351c1f9be711bc494f77916cb61f0b5dc5c8705fbb7329cba2585c409f,Sheffield City Council,,,,,2,false,below_threshold,5,none,Unresolved,false
7073,881711e052df6d159bdcbffab402d10636a85513d61fb3fadf7942dd24740e16,Natwest,,,,,1,false,below_threshold,5,none,Unresolved,false
7074,8819ed31ee9285ee63c22c28bbd2b949f97f23c7841fdea69ebeec8035fa11d8,All Things Training Ltd,,,,,1,false,below_threshold,5,none,Unresolved,false
7075,8827ba94b1d303cdb57c0b34b3a61e549600f7da3106b245ab9b2159c8594178,EUNETWORKS THE LOOP LIMITED,12615063,EUNETWORKS THE LOOP LIMITED,Active,2020-05-20,1,true,,2,high,Resolved to Companies House,false
7076,882cfb3ffc44e5a75d2b300085d54e18e72172721ceecd9c85d601f424ac0d56,DRIVING MOBILITY,02192584,DRIVING MOBILITY,Active,1987-11-12,1,true,,2,high,Resolved to Companies House,false
7077,883802b6d3abc12041bd885c6608aa5215a982fd7572c25f9eb8b3a4ef363704,ERNST & YOUNG LLP,OC300001,ERNST & YOUNG LLP,Active,2001-04-06,4,true,,2,high,Resolved to Companies House,false
7078,88382f07a30f8077639c238f51b313e3a1d0879c4b96f25ab6c5a00021857e20,Police And Crime Commissioner  West Yorkshire,,,,,1,false,no_match,5,none,Unresolved,false
7079,883af62b7aed58cbf3972760d736aa6b7803273c068db69c69cc7862450377be,RACE EQUALITY FOUNDATION,03121679,RACE EQUALITY FOUNDATION,Active,1995-11-03,1,true,,2,high,Resolved to Companies House,false
7080,883ba7ae4a4c3a997cecfb95aadc8638989c1f91d52045aa6aafa89e174d6f83,Richard Ryan,,,,,1,false,below_threshold,5,none,Unresolved,false
7081,88404d608e0fe7aeba5959b8cf12c8eefdb899a61a35e33a627fad5260aab1e0,ASTRAL TOWERS LIMITED,12483262,ASTRAL TOWERS LIMITED,Active,2020-02-25,2,true,,2,high,Resolved to Companies House,false
7082,88443f8824a43a650beece0f89d41cdb51e4eee424624cca776705dd79224476,Skills and Work Solutions,,,,,2,false,review,4,review,Awaiting review,false
7083,8847c65b89ce46d8e36022fe9adeb1155153cd595f97ec976423f470bff3cc1b,Brandon Primary School Advanced Learning Partners,,,,,1,false,no_match,5,none,Unresolved,false
7084,8848d93b3ab590472cc53c98a50fdf38faa960822f9b6c067d17d84c2dc8c758,CIN Payment ,,,,,1,false,below_threshold,5,none,Unresolved,false
7085,88511ce232f6c5c0837733fdce7f9c7e32d446317873fa13e948a8136780aa04,Clifton Parochial Church Council,,,,,1,false,no_match,5,none,Unresolved,false
7086,885277f43361130740f4411d57eaea97a0942952a583b63b837bb2f415d16c4c,Coroners Courts Support Service,,,,,1,false,no_match,5,none,Unresolved,false
7087,8855e093c31b0effd1a8553081e8e40b84dc5f610d31e2ee221bb9bc09808011,Bermuda Shipping and Maritime Authority (GBP),,,,,1,false,no_match,5,none,Unresolved,false
7088,88629f8304cdaacdc8406b795469760887ae0ecc5f031e09bc238d894b09fa31,COMPASS FOSTERING NORTH LIMITED,07054121,COMPASS FOSTERING NORTH LIMITED,Active,2009-10-22,1,true,,2,high,Resolved to Companies House,false
7089,886922e663b021b23d3ac3fb0757e4f9ad4d748dea680ccb18dd2a32d83c0d9a,GIG HOTELS LIMITED,13346127,GIG HOTELS LIMITED,Active,2021-04-20,1,true,,2,high,Resolved to Companies House,false
7090,886ab2733ec0bdf7a50256c6ab586ce91493f1e9c9e087d5cbc5d28875df0f79,Arawak Walton Housing Association,,,,,1,false,review,4,review,Awaiting review,false
7091,886b56a2b8dc152d91901e966412d96e56574c68ffe644648ea079af84c1275b,TLT LLP,OC308658,TLT LLP,Active,2004-07-16,1,true,,2,high,Resolved to Companies House,false
7092,886bb98c6d08a90c248daa5f8758508f19699c1108011e0d243fff761ead0619,Chelsea & Westminster Hospital NHS Foundation Trus,,,,,1,false,no_match,5,none,Unresolved,false
7093,886bbddb9542afced22391439c2d5d3c258f7b063ab05e37a46ce51d3e32e6e5,SERVICENOW UK LIMITED,06299383,SERVICENOW UK LIMITED,Active,2007-07-02,2,true,,1,high,Resolved to Companies House,false
